day	sum	infected	cured	deceased
2791	270047.991222	0.000677	237757.220345	32290.770200
2792	270047.991277	0.000673	237757.220397	32290.770207
2793	270047.991331	0.000668	237757.220449	32290.770214
2794	270047.991386	0.000664	237757.220500	32290.770221
2795	270047.991439	0.000660	237757.220551	32290.770228
2796	270047.991493	0.000656	237757.220602	32290.770235
2797	270047.991546	0.000652	237757.220652	32290.770242
2798	270047.991598	0.000647	237757.220702	32290.770249
2799	270047.991651	0.000643	237757.220752	32290.770255
2800	270047.991703	0.000639	237757.220802	32290.770262
2801	270047.991755	0.000635	237757.220851	32290.770269
2802	270047.991806	0.000631	237757.220900	32290.770275
2803	270047.991857	0.000627	237757.220949	32290.770282
2804	270047.991908	0.000623	237757.220997	32290.770288
2805	270047.991958	0.000619	237757.221045	32290.770295
2806	270047.992009	0.000615	237757.221093	32290.770301
2807	270047.992058	0.000611	237757.221140	32290.770308
2808	270047.992108	0.000607	237757.221187	32290.770314
2809	270047.992157	0.000603	237757.221234	32290.770320
2810	270047.992206	0.000599	237757.221280	32290.770327
2811	270047.992255	0.000596	237757.221326	32290.770333
2812	270047.992303	0.000592	237757.221372	32290.770339
2813	270047.992351	0.000588	237757.221417	32290.770345
2814	270047.992399	0.000585	237757.221463	32290.770351
2815	270047.992446	0.000581	237757.221508	32290.770357
2816	270047.992493	0.000578	237757.221552	32290.770363
2817	270047.992540	0.000574	237757.221597	32290.770369
2818	270047.992587	0.000571	237757.221641	32290.770375
2819	270047.992633	0.000567	237757.221684	32290.770381
2820	270047.992679	0.000564	237757.221728	32290.770387
2821	270047.992724	0.000560	237757.221771	32290.770393
2822	270047.992770	0.000557	237757.221814	32290.770398
2823	270047.992815	0.000554	237757.221857	32290.770404
2824	270047.992860	0.000550	237757.221899	32290.770410
2825	270047.992904	0.000547	237757.221942	32290.770416
2826	270047.992948	0.000543	237757.221984	32290.770421
2827	270047.992992	0.000540	237757.222025	32290.770427
2828	270047.993036	0.000537	237757.222067	32290.770433
2829	270047.993080	0.000533	237757.222108	32290.770438
2830	270047.993123	0.000530	237757.222149	32290.770444
2831	270047.993166	0.000527	237757.222190	32290.770449
2832	270047.993208	0.000523	237757.222230	32290.770455
2833	270047.993251	0.000520	237757.222271	32290.770460
2834	270047.993293	0.000517	237757.222311	32290.770465
2835	270047.993334	0.000513	237757.222350	32290.770471
2836	270047.993376	0.000510	237757.222390	32290.770476
2837	270047.993417	0.000507	237757.222429	32290.770481
2838	270047.993458	0.000504	237757.222468	32290.770487
2839	270047.993499	0.000500	237757.222507	32290.770492
2840	270047.993540	0.000497	237757.222545	32290.770497
2841	270047.993580	0.000494	237757.222584	32290.770502
2842	270047.993620	0.000491	237757.222622	32290.770507
2843	270047.993660	0.000488	237757.222660	32290.770512
2844	270047.993699	0.000485	237757.222697	32290.770517
2845	270047.993739	0.000482	237757.222734	32290.770522
2846	270047.993778	0.000479	237757.222771	32290.770527
2847	270047.993817	0.000476	237757.222808	32290.770532
2848	270047.993855	0.000473	237757.222845	32290.770537
2849	270047.993893	0.000470	237757.222881	32290.770542
2850	270047.993932	0.000467	237757.222917	32290.770547
2851	270047.993969	0.000464	237757.222953	32290.770552
2852	270047.994007	0.000462	237757.222989	32290.770557
2853	270047.994044	0.000459	237757.223024	32290.770562
2854	270047.994081	0.000456	237757.223059	32290.770566
2855	270047.994118	0.000453	237757.223094	32290.770571
2856	270047.994155	0.000450	237757.223129	32290.770576
2857	270047.994192	0.000447	237757.223164	32290.770580
2858	270047.994228	0.000445	237757.223198	32290.770585
2859	270047.994264	0.000442	237757.223232	32290.770590
2860	270047.994300	0.000439	237757.223266	32290.770594
2861	270047.994335	0.000436	237757.223300	32290.770599
2862	270047.994370	0.000434	237757.223333	32290.770603
2863	270047.994406	0.000431	237757.223367	32290.770608
2864	270047.994440	0.000428	237757.223400	32290.770612
2865	270047.994475	0.000426	237757.223433	32290.770617
2866	270047.994510	0.000423	237757.223466	32290.770621
2867	270047.994544	0.000420	237757.223498	32290.770625
2868	270047.994578	0.000418	237757.223530	32290.770630
2869	270047.994612	0.000415	237757.223563	32290.770634
2870	270047.994645	0.000412	237757.223594	32290.770638
2871	270047.994679	0.000410	237757.223626	32290.770643
2872	270047.994712	0.000407	237757.223658	32290.770647
2873	270047.994745	0.000405	237757.223689	32290.770651
2874	270047.994778	0.000402	237757.223720	32290.770655
2875	270047.994810	0.000400	237757.223751	32290.770660
2876	270047.994842	0.000397	237757.223782	32290.770664
2877	270047.994875	0.000395	237757.223812	32290.770668
2878	270047.994907	0.000392	237757.223843	32290.770672
2879	270047.994938	0.000390	237757.223873	32290.770676
2880	270047.994970	0.000387	237757.223903	32290.770680
2881	270047.995001	0.000385	237757.223932	32290.770684
2882	270047.995032	0.000383	237757.223962	32290.770688
2883	270047.995063	0.000380	237757.223991	32290.770692
2884	270047.995094	0.000378	237757.224021	32290.770696
2885	270047.995125	0.000376	237757.224050	32290.770700
2886	270047.995155	0.000373	237757.224078	32290.770704
2887	270047.995185	0.000371	237757.224107	32290.770707
2888	270047.995215	0.000369	237757.224136	32290.770711
2889	270047.995245	0.000366	237757.224164	32290.770715
2890	270047.995275	0.000364	237757.224192	32290.770719
2891	270047.995304	0.000362	237757.224220	32290.770723
2892	270047.995334	0.000360	237757.224248	32290.770726
2893	270047.995363	0.000357	237757.224275	32290.770730
2894	270047.995392	0.000355	237757.224303	32290.770734
2895	270047.995420	0.000353	237757.224330	32290.770738
2896	270047.995449	0.000351	237757.224357	32290.770741
2897	270047.995477	0.000348	237757.224384	32290.770745
2898	270047.995506	0.000346	237757.224411	32290.770748
2899	270047.995534	0.000344	237757.224438	32290.770752
2900	270047.995562	0.000342	237757.224464	32290.770756
2901	270047.995589	0.000340	237757.224490	32290.770759
2902	270047.995617	0.000338	237757.224516	32290.770763
2903	270047.995644	0.000336	237757.224542	32290.770766
2904	270047.995671	0.000333	237757.224568	32290.770770
2905	270047.995698	0.000331	237757.224594	32290.770773
